mass1_source,mass2_source,ra,dec,redshift,snid,mej,costheta,mass1,mass2,chirp_mass,first_detection,distance
1.7215,1.1490,180.1620,-0.1214,0.0353,80175431,0.0200,0.7889,1.7823,1.1896,1.2625,1431037480.5,160.7466
2.0527,1.1760,123.4838,-24.3219,0.1959,37596227,0.0400,-0.3791,2.4547,1.4064,1.6052,1389021768,988.9452
1.8578,1.4190,355.6262,-24.4854,0.0927,19235978,0.0100,-0.5032,2.0300,1.5506,1.5417,1411601530.5,439.0517
1.9912,1.2299,125.8279,0.0657,0.0490,81414828,0.0300,0.6335,2.0887,1.2901,1.4208,1421574993,224.9570
1.6559,1.0297,342.7399,-42.3764,0.0441,2852370,0.0250,0.9895,1.7290,1.0752,1.1803,1409732118,202.0536
1.8043,1.0059,16.1220,-56.7776,0.1179,34731795,0.0400,0.8926,2.0170,1.1244,1.3001,1411053768,567.4211
1.9951,1.3441,18.8352,-58.3459,0.1979,66764671,0.0200,0.8052,2.3899,1.6101,1.7011,1407364555.5,1000.4529
1.7525,1.0580,296.2810,-22.1579,0.0444,49075821,0.0300,-0.8819,1.8304,1.1050,1.2303,1407040218,203.4545
1.9136,1.2273,212.6960,-50.7252,0.0275,3222109,0.0250,-0.6670,1.9663,1.2610,1.3641,1422628668,124.4418
1.7630,1.0695,263.6884,-51.8859,0.0555,73322046,0.0300,-0.4123,1.8609,1.1288,1.2540,1403063455.5,256.2877
1.9868,1.2810,37.5193,-16.9575,0.2009,15134206,0.0250,0.9603,2.3860,1.5384,1.6599,1413654205.5,1017.2376
1.6395,1.0827,78.2575,-34.8590,0.1101,75501871,0.0200,0.5590,1.8201,1.2019,1.2821,1394259093,527.6030
1.4828,1.3607,110.9807,-60.1637,0.0393,3228235,0.0050,-0.6205,1.5411,1.4143,1.2850,1448067730.5,179.5270
1.9923,1.1388,2.9582,-15.4965,0.0256,59165863,0.0400,0.3404,2.0433,1.1679,1.3345,1411263693,115.7099
2.0329,1.1706,187.5382,-26.0385,0.1726,45674007,0.0400,0.3775,2.3837,1.3726,1.5629,1462912330.5,859.4803
2.0527,1.1760,41.9720,-51.0861,0.1083,83687665,0.0400,0.3086,2.2749,1.3034,1.4876,1412657905.5,517.9701
1.8200,1.0245,59.1017,-10.0623,0.1039,41404230,0.0400,0.3172,2.0092,1.1310,1.3016,1411737543,495.8973
1.9912,1.2299,157.9382,-31.2615,0.1474,2883037,0.0300,0.3878,2.2847,1.4111,1.5541,1431717543,722.7520
1.5616,1.0120,207.7164,-44.7192,0.0966,17175036,0.0200,-0.6094,1.7124,1.1097,1.1945,1436455030.5,458.6569
1.6559,1.0297,185.9328,-37.7632,0.1772,15387275,0.0250,-0.0153,1.9494,1.2122,1.3308,1394195305.5,885.1147
1.7863,1.0770,148.1580,-1.4076,0.0692,27184818,0.0300,0.8114,1.9100,1.1516,1.2829,1417860130.5,322.5211
1.9951,1.3441,14.2716,0.6787,0.0465,29809572,0.0200,-0.4310,2.0878,1.4066,1.4861,1444291780.5,213.2614
1.5801,1.0358,296.1757,-21.6307,0.1183,41285901,0.0200,0.5778,1.7669,1.1584,1.2400,1407214030.5,569.5780
1.8499,1.0415,31.5434,-23.5624,0.2524,8803494,0.0400,-0.3647,2.3168,1.3044,1.5011,1478540605.5,1315.5098
1.7985,1.1969,77.5054,-16.7233,0.1359,78422436,0.0200,0.2005,2.0429,1.3595,1.4449,1386806418,661.6765
1.9923,1.1388,208.5573,2.7813,0.0778,72572514,0.0400,0.6829,2.1472,1.2273,1.4024,1424764705.5,364.5616
2.0329,1.1706,45.9262,-61.8805,0.1159,54658028,0.0400,-0.3258,2.2685,1.3064,1.4874,1445565505.5,557.4822
1.7711,1.0703,75.1707,-26.0325,0.1027,63575282,0.0300,0.6281,1.9530,1.1802,1.3134,1421066380.5,489.6579
1.8309,1.2281,148.3283,-14.7138,0.1193,45667836,0.0200,0.1442,2.0493,1.3745,1.4553,1459714518,574.7645
1.8235,1.1524,131.3521,-4.3827,0.0308,56958651,0.0250,0.0485,1.8797,1.1879,1.2941,1391227668,139.7506
1.9912,1.2299,37.9269,3.8429,0.0564,34185216,0.0300,0.9207,2.1036,1.2992,1.4309,1446959380.5,260.5344
1.8743,1.1402,31.7477,-41.3917,0.1375,80640942,0.0300,0.8651,2.1320,1.2970,1.4388,1418716368,670.3606
1.7863,1.0770,339.5204,-60.5642,0.1220,25012198,0.0300,0.0932,2.0043,1.2084,1.3463,1445220918,588.9209
1.9951,1.3441,193.4783,-26.5041,0.0965,82237540,0.0200,-0.5751,2.1877,1.4739,1.5572,1424271955.5,458.3455
1.8499,1.0415,79.4387,-32.1845,0.3119,48522197,0.0400,-0.8585,2.4268,1.3663,1.5724,1424370168,1675.8992
1.6948,1.0581,116.2834,-44.0125,0.0624,43944948,0.0250,0.5236,1.8006,1.1241,1.2317,1459532943,289.3841
1.7316,1.0782,90.5299,-44.5395,0.0259,17248716,0.0250,-0.2318,1.7766,1.1061,1.2136,1419705580.5,117.2423
1.9152,1.0907,55.2859,-42.1760,0.0927,26047788,0.0400,-0.8171,2.0927,1.1918,1.3641,1415312005.5,438.9060
1.7577,1.0518,120.9676,-22.3799,0.1124,28463351,0.0300,0.1944,1.9553,1.1700,1.3082,1450262493,539.1648
1.6742,1.1071,232.7794,-32.7116,0.0502,73596085,0.0200,0.9286,1.7582,1.1626,1.2394,1429708068,230.7644
1.6540,1.0225,37.4784,-55.6979,0.1127,60120452,0.0250,-0.0715,1.8405,1.1378,1.2526,1472120005.5,540.9952
1.9923,1.1388,175.0911,-8.5784,0.0882,17774189,0.0400,-0.2967,2.1681,1.2392,1.4160,1419412630.5,416.5126
1.7711,1.0703,187.6527,0.4729,0.1351,82597684,0.0300,-0.2337,2.0104,1.2149,1.3520,1420030930.5,657.5473
1.8309,1.2281,152.2918,-25.4984,0.1276,62872246,0.0200,0.0447,2.0644,1.3847,1.4661,1462258255.5,617.9029
1.8578,1.4190,74.6766,-5.3525,0.0592,6742340,0.0100,-0.8694,1.9678,1.5031,1.4945,1448105193,274.1716
1.4185,1.0731,253.1950,-55.8922,0.0315,52805701,0.0100,-0.5428,1.4631,1.1069,1.1057,1467344380.5,142.6775
1.8235,1.1524,56.6027,0.3849,0.0414,15608703,0.0250,0.6265,1.8989,1.2001,1.3073,1480109305.5,188.9596
1.8200,1.0245,153.7640,-31.8108,0.1418,31770360,0.0400,0.9247,2.0781,1.1698,1.3463,1401142405.5,693.2207
1.9298,1.0922,312.4334,-39.1036,0.1866,65083945,0.0400,-0.6655,2.2899,1.2960,1.4878,1437529968,936.9768
1.6559,1.0297,354.7402,-1.5364,0.0382,15379734,0.0250,-0.8905,1.7192,1.0691,1.1737,1413384880.5,174.3096
1.8611,1.1873,55.5227,-45.2318,0.0587,9176120,0.0250,-0.0635,1.9703,1.2569,1.3632,1411621105.5,271.3584
1.8499,1.0415,347.6638,-20.3067,0.0983,29682467,0.0400,-0.5038,2.0317,1.1439,1.3164,1412430430.5,467.3008
1.7110,1.3430,140.5536,-16.4298,0.1224,12860588,0.0100,-0.4983,1.9204,1.5074,1.4790,1424959105.5,590.9038
1.7665,1.1898,43.8604,-43.5534,0.0559,15080629,0.0200,-0.3337,1.8652,1.2563,1.3275,1469868543,257.9541
1.6075,1.0600,359.6924,-4.8681,0.0446,52437634,0.0200,0.5768,1.6792,1.1073,1.1820,1409146555.5,204.2846
1.9923,1.1388,166.0284,-39.8028,0.1264,58979014,0.0400,-0.9431,2.2442,1.2827,1.4657,1424400205.5,611.9830
1.7812,1.3806,183.6994,-40.5176,0.0610,87154160,0.0100,-0.2023,1.8898,1.4648,1.4461,1466925880.5,282.4017
2.0329,1.1706,302.8368,3.0828,0.1195,12451375,0.0400,-0.6671,2.2757,1.3105,1.4921,1470057880.5,575.6931
2.0272,1.3148,318.7908,-33.8928,0.1514,22066681,0.0250,-0.6236,2.3342,1.5138,1.6288,1463447605.5,744.4965
1.7215,1.1490,59.0230,-43.9927,0.1457,74598709,0.0200,-0.9161,1.9723,1.3164,1.3971,1414344055.5,713.9136
2.0527,1.1760,98.4270,-23.4647,0.0626,6188851,0.0400,-0.8499,2.1813,1.2497,1.4263,1395852093,290.5538
1.8309,1.2281,74.2140,-48.9996,0.1061,27542051,0.0200,-0.3339,2.0252,1.3584,1.4382,1386439893,507.0575
1.8235,1.1524,107.0811,-30.9671,0.0942,6992467,0.0250,0.4265,1.9953,1.2610,1.3737,1420162893,446.6364
1.8200,1.0245,9.0773,-23.2514,0.0942,75945427,0.0400,-0.4255,1.9914,1.1210,1.2901,1476084280.5,446.5086
1.9298,1.0922,18.4452,-11.4196,0.0803,23324473,0.0400,-0.4343,2.0848,1.1800,1.3545,1387031530.5,377.1402
1.6559,1.0297,316.6435,-1.8372,0.0249,76488031,0.0250,-0.3196,1.6972,1.0554,1.1586,1466174943,112.4314
1.8611,1.1873,352.5233,-31.2866,0.0933,32889574,0.0250,0.6923,2.0348,1.2981,1.4078,1446614455.5,441.9936
1.8596,1.1349,186.9001,0.4404,0.0472,76660252,0.0300,0.9857,1.9473,1.1885,1.3164,1455979068,216.4848
1.9072,1.2250,354.8322,-55.4895,0.1757,42705941,0.0250,-0.5402,2.2422,1.4402,1.5568,1470677530.5,876.6926
2.0183,1.2546,24.8171,-6.2401,0.1994,37017161,0.0300,-0.7949,2.4208,1.5048,1.6523,1386072693,1009.0430
1.9923,1.1388,147.5380,-14.9809,0.1642,74845347,0.0400,0.5676,2.3195,1.3258,1.5149,1454788030.5,813.9549
1.6218,1.0158,91.9444,-13.4614,0.0807,44467842,0.0250,0.8594,1.7527,1.0977,1.2010,1451776855.5,378.9381
2.0329,1.1706,309.2313,-25.0976,0.0870,26007326,0.0400,-0.0022,2.2097,1.2725,1.4488,1438715268,410.4215
1.7050,1.3195,339.6780,-18.0593,0.0992,43675937,0.0100,-0.1338,1.8740,1.4503,1.4329,1409186380.5,471.5433
2.0527,1.1760,158.3805,-29.5494,0.1577,43637321,0.0400,0.7414,2.3763,1.3614,1.5539,1421815968,778.1786
1.8200,1.0245,48.8330,-19.2518,0.1673,51299323,0.0400,0.1761,2.1244,1.1958,1.3763,1415264755.5,830.4809
1.9298,1.0922,19.7072,-2.6591,0.0606,64109831,0.0400,-0.1173,2.0467,1.1584,1.3298,1479135955.5,280.5805
1.9613,1.1249,245.2489,-11.6331,0.1194,56499535,0.0400,0.4610,2.1954,1.2592,1.4364,1468676155.5,575.1413
1.5616,1.0120,213.7258,-33.6591,0.0620,41549867,0.0200,0.3035,1.6583,1.0747,1.1567,1405443505.5,287.2667
1.8853,1.0664,162.5250,-34.6489,0.1898,74667111,0.0400,-0.5817,2.2432,1.2689,1.4570,1452789018,955.1236
1.7863,1.0770,76.3878,-4.8766,0.1027,34822991,0.0300,-0.3833,1.9698,1.1877,1.3231,1388233030.5,489.5745
1.6384,1.3924,175.8628,-0.9660,0.0756,13024764,0.0050,0.9475,1.7622,1.4976,1.4133,1427001993,353.6905
1.9923,1.1388,234.5687,2.4012,0.1352,3678122,0.0400,-0.0725,2.2616,1.2927,1.4770,1432235605.5,657.8692
1.6218,1.0158,323.8499,-53.7114,0.0478,51928649,0.0250,0.6127,1.6994,1.0644,1.1645,1460594718,219.6182
1.7711,1.0703,112.4992,-34.7086,0.1269,75192712,0.0300,-0.3191,1.9958,1.2061,1.3422,1426843368,614.2687
2.0527,1.1760,44.9558,-14.6449,0.0623,76282274,0.0400,-0.0666,2.1806,1.2493,1.4259,1389457480.5,288.9929
1.9912,1.2299,313.2540,-49.1236,0.1066,57231741,0.0300,-0.5095,2.2035,1.3610,1.4989,1467895180.5,509.4799
1.9298,1.0922,332.3506,-20.3920,0.1513,54788025,0.0400,0.3436,2.2217,1.2575,1.4435,1414367680.5,743.7299
1.6559,1.0297,211.5012,-3.1462,0.1811,54342292,0.0250,0.0574,1.9558,1.2162,1.3352,1424194330.5,906.6133
1.7863,1.0770,118.4899,-3.5177,0.0756,15928502,0.0300,-0.6444,1.9214,1.1584,1.2906,1426584168,353.7768
1.8043,1.0059,334.7683,-55.6422,0.3090,23794528,0.0400,0.9596,2.3619,1.3167,1.5224,1444675855.5,1658.1339
1.8499,1.0415,128.1202,-4.6716,0.0899,52975031,0.0400,-0.9915,2.0161,1.1351,1.3063,1456989205.5,424.8048
1.6948,1.0581,145.3465,-14.5773,0.2018,20725536,0.0250,0.7696,2.0368,1.2716,1.3933,1420416693,1022.3493
1.7525,1.0580,234.0833,-35.1640,0.0427,11561504,0.0300,0.4861,1.8273,1.1032,1.2282,1404308493,195.1195
1.9152,1.0907,170.4821,-41.5438,0.0427,84674345,0.0400,-0.0786,1.9970,1.1373,1.3017,1424069455.5,195.3119
1.9072,1.2250,178.1939,-49.5504,0.0286,35033944,0.0250,-0.6773,1.9617,1.2600,1.3621,1458286893,129.5587
2.0183,1.2546,38.2922,-19.3812,0.0409,57882249,0.0300,0.2469,2.1009,1.3059,1.4339,1476272943,186.8338
1.9923,1.1388,19.9264,-7.6512,0.1015,25448373,0.0400,-0.1243,2.1945,1.2544,1.4333,1408438143,483.5039
2.0329,1.1706,243.2124,2.4137,0.0628,52719700,0.0400,0.4903,2.1605,1.2441,1.4166,1398476830.5,291.3266
2.0527,1.1760,203.3923,-32.8509,0.1065,25771429,0.0400,0.9696,2.2713,1.3013,1.4852,1458949743,508.9717
1.9912,1.2299,105.3054,-47.1296,0.1095,26342244,0.0300,0.2861,2.2094,1.3646,1.5029,1426363780.5,524.4851
1.6559,1.0297,4.5934,1.7720,0.1130,17692312,0.0250,-0.5774,1.8431,1.1461,1.2582,1479759993,542.3780
1.6625,1.6580,313.6017,-14.3195,0.0869,81789627,0.0025,-0.4716,1.8070,1.8021,1.5710,1408840105.5,410.0666
1.9951,1.3441,272.0927,-49.9465,0.1346,46186722,0.0200,-0.2890,2.2635,1.5250,1.6112,1427873080.5,654.7552
1.7525,1.0580,55.1338,-6.5003,0.2251,24177362,0.0300,-0.9660,2.1470,1.2961,1.4431,1447847005.5,1155.4984
1.9152,1.0907,118.7721,-44.5244,0.1068,15408338,0.0400,-0.1389,2.1197,1.2072,1.3818,1421545968,510.5102
1.8855,1.2596,10.8232,-5.4029,0.0569,62825359,0.0200,0.4596,1.9928,1.3314,1.4123,1437873880.5,263.1150
1.8844,1.0679,251.5959,-58.3407,0.1846,58694670,0.0400,-0.9888,2.2323,1.2650,1.4513,1432794168,925.9790
1.9093,1.0819,179.4721,-46.2899,0.1471,68642180,0.0400,0.6940,2.1902,1.2410,1.4239,1426632768,721.3893
2.0329,1.1706,209.9109,-37.7143,0.0470,79285750,0.0400,-0.8224,2.1285,1.2257,1.3956,1396744443,215.8578
1.7050,1.3195,128.4526,-13.5461,0.0772,79783521,0.0100,0.7988,1.8365,1.4213,1.4042,1427219343,361.5249
1.9667,1.2741,146.2878,-9.5753,0.1452,70525993,0.0250,-0.9170,2.2522,1.4591,1.5708,1389701830.5,711.0460
2.0527,1.1760,109.4543,-29.7691,0.1405,39246620,0.0400,0.9331,2.3411,1.3412,1.5308,1418022805.5,686.0408
1.8200,1.0245,187.6259,-0.0011,0.1987,42585615,0.0400,-0.8137,2.1815,1.2280,1.4133,1422996543,1004.7249
1.9912,1.2299,21.8601,-18.9355,0.0266,63400641,0.0300,0.0723,2.0443,1.2626,1.3906,1478424505.5,120.3646
1.5616,1.0120,179.6039,-11.7721,0.0358,86069426,0.0200,0.7066,1.6175,1.0482,1.1283,1434117843,163.0508
1.7863,1.0770,235.6662,2.5220,0.0735,30737544,0.0300,-0.1058,1.9176,1.1562,1.2881,1460388843,343.5567
1.9951,1.3441,106.7949,-50.2462,0.0708,2566121,0.0200,-0.1033,2.1364,1.4393,1.5206,1413814518,330.3659
1.5801,1.0358,161.1531,-31.2411,0.1953,1817826,0.0200,-0.5988,1.8886,1.2381,1.3253,1401031368,985.6941
1.3934,1.0466,202.7777,-42.6170,0.0173,64076923,0.0100,0.1343,1.4174,1.0646,1.0672,1405380730.5,77.4793
1.3510,1.1656,304.2981,-23.9820,0.0760,14219382,0.0050,-0.0910,1.4538,1.2542,1.1749,1439459793,355.9667
1.8499,1.0415,20.3826,-23.1651,0.0677,71340425,0.0400,0.9413,1.9751,1.1120,1.2797,1443996805.5,315.1415
1.7110,1.3430,232.2158,-15.9952,0.0432,73752171,0.0100,0.6917,1.7850,1.4011,1.3747,1399685080.5,197.7461
1.6218,1.0158,18.7973,-53.6524,0.0390,12816706,0.0250,0.8011,1.6851,1.0554,1.1547,1418158818,178.1257
2.0329,1.1706,49.5606,-34.5681,0.1017,67571086,0.0400,0.4452,2.2395,1.2896,1.4684,1387414593,484.2729
2.0272,1.3148,297.2176,-26.9124,0.0647,21439750,0.0250,-0.6101,2.1584,1.3998,1.5062,1404763443,300.6024
1.7050,1.3195,40.7506,-34.6136,0.0688,57533637,0.0100,-0.0862,1.8223,1.4103,1.3933,1478052243,320.4914
2.0527,1.1760,74.9567,-41.2559,0.0752,50544476,0.0400,0.8964,2.2071,1.2645,1.4432,1387859418,351.9823
1.9912,1.2299,346.1100,-29.6730,0.0789,5527671,0.0300,0.9645,2.1483,1.3269,1.4614,1444644468,370.0214
1.6559,1.0297,233.2885,-10.1730,0.1854,52270799,0.0250,0.9908,1.9630,1.2207,1.3401,1399601043,930.6067
1.8611,1.1873,13.2965,-13.9877,0.0876,8429355,0.0250,0.3444,2.0243,1.2914,1.4005,1412045343,413.5872
1.7525,1.0580,245.4491,-17.4788,0.0320,44120313,0.0300,-0.3240,1.8086,1.0919,1.2157,1464193818,145.3049
1.9136,1.2273,32.3355,-24.2005,0.0797,1112836,0.0250,-0.7994,2.0662,1.3251,1.4334,1442068330.5,374.2210
1.9152,1.0907,36.1923,-40.4402,0.0261,76944830,0.0400,-0.8165,1.9651,1.1191,1.2809,1448236818,117.7073
1.8855,1.2596,284.4658,-39.4065,0.1267,58640377,0.0200,0.8644,2.1243,1.4192,1.5054,1410494868,613.1908
1.9386,1.1796,275.6831,-41.9745,0.0822,22967941,0.0300,-0.2275,2.0980,1.2766,1.4160,1438999780.5,386.6217
1.6564,1.0950,341.7463,-11.7575,0.0579,41955949,0.0200,-0.4798,1.7523,1.1584,1.2350,1414151343,267.6902
1.6218,1.0158,198.5221,-1.5784,0.1744,48434406,0.0250,0.6640,1.9046,1.1929,1.3051,1426822105.5,869.3919
2.0329,1.1706,333.7793,-44.9163,0.2408,79052230,0.0400,-0.8081,2.5224,1.4525,1.6539,1441725430.5,1247.1391
2.0527,1.1760,334.8617,-13.8897,0.1016,52424107,0.0400,0.4279,2.2612,1.2955,1.4786,1411961643,483.7035
1.8200,1.0245,219.3963,-28.1627,0.1501,787057,0.0400,-0.8216,2.0932,1.1783,1.3561,1426955755.5,737.5075
1.6559,1.0297,292.5574,-50.5913,0.0509,54053499,0.0250,0.3108,1.7402,1.0821,1.1880,1468404130.5,234.0424
1.8611,1.1873,30.7212,-27.6212,0.1491,77825933,0.0250,-0.0089,2.1386,1.3643,1.4795,1442758180.5,731.8432
1.3199,1.1524,173.8171,2.2494,0.0428,33324409,0.0050,0.2094,1.3764,1.2017,1.1191,1420121380.5,195.8807
1.6948,1.0581,336.9788,1.8482,0.1630,56375499,0.0250,0.9545,1.9710,1.2305,1.3483,1413969430.5,806.9910
1.7525,1.0580,318.7842,-3.1264,0.0599,2665279,0.0300,0.5568,1.8574,1.1214,1.2485,1468896543,277.1512
1.9152,1.0907,16.7744,-38.1447,0.1561,26754093,0.0400,0.0066,2.2140,1.2609,1.4432,1412193168,769.5253
1.8855,1.2596,279.5030,-31.8664,0.1347,57292288,0.0200,-0.3318,2.1395,1.4294,1.5162,1407489430.5,655.7112
1.2667,1.2228,311.7820,-37.8993,0.0540,56312227,0.0050,0.4927,1.3350,1.2887,1.1418,1413757480.5,248.7673
1.7589,1.1775,13.9916,-56.7120,0.0837,58896944,0.0200,-0.4929,1.9061,1.2761,1.3523,1415869555.5,393.8876
1.9386,1.1796,284.6083,-18.1658,0.1231,86556192,0.0300,0.7366,2.1773,1.3249,1.4696,1439298130.5,594.8589
1.7711,1.0703,337.7268,-50.2867,0.1022,53337645,0.0300,-0.0575,1.9520,1.1796,1.3127,1461857980.5,486.7542
1.9667,1.2741,349.0469,-60.1146,0.0639,74408003,0.0250,0.8311,2.0924,1.3556,1.4593,1437364593,296.9062
1.8235,1.1524,293.6953,-3.8168,0.1141,2360466,0.0250,-0.8175,2.0316,1.2839,1.3987,1435511043,548.0905
1.8200,1.0245,101.5412,-26.9381,0.2308,5917370,0.0400,-0.6840,2.2401,1.2609,1.4512,1456549105.5,1188.8469
1.9912,1.2299,304.0401,-14.7732,0.2246,3509645,0.0300,0.2773,2.4384,1.5060,1.6587,1433091505.5,1152.5958
1.8743,1.1402,269.5990,-45.7073,0.0522,64353175,0.0300,0.7734,1.9721,1.1997,1.3309,1438204293,240.2746
1.6559,1.0297,20.9072,-51.4809,0.1017,3360337,0.0250,0.3654,1.8244,1.1345,1.2455,1442029180.5,484.7096
1.8043,1.0059,326.4468,-27.1390,0.0675,80391943,0.0400,0.9346,1.9261,1.0738,1.2415,1437828993,314.1427
1.8499,1.0415,94.3362,-27.8764,0.1763,60787568,0.0400,-0.3034,2.1761,1.2252,1.4099,1388261718,880.2696
1.8085,1.0182,31.8743,-10.0113,0.2034,17514755,0.0400,0.5103,2.1764,1.2253,1.4101,1447821018,1031.6805
1.6810,1.1038,311.1897,-31.6760,0.1254,77944585,0.0200,-0.1451,1.8917,1.2422,1.3287,1439881668,606.4071
1.9152,1.0907,142.7470,-19.4694,0.1687,52879107,0.0400,0.0147,2.2382,1.2747,1.4590,1393580380.5,838.0406
1.7577,1.0518,34.6511,-39.7183,0.1933,4038215,0.0300,0.4385,2.0976,1.2551,1.4033,1411705818,974.8112
1.8844,1.0679,179.6821,-31.5836,0.0702,79365752,0.0400,-0.2527,2.0167,1.1429,1.3112,1399369518,327.4183
1.8955,1.2863,225.1097,-19.5197,0.1631,57351791,0.0200,0.6254,2.2047,1.4961,1.5752,1401268968,807.9770
1.7711,1.0703,359.0911,-24.6405,0.0416,76438449,0.0300,-0.7007,1.8448,1.1148,1.2406,1386110830.5,190.2283
1.9912,1.2299,183.3141,-35.8672,0.1204,41715390,0.0300,0.1389,2.2309,1.3779,1.5176,1399734355.5,580.3857
1.9298,1.0922,126.0193,-0.0519,0.0943,25340213,0.0400,-0.0025,2.1117,1.1952,1.3720,1459539018,446.8211
1.8743,1.1402,137.0103,-9.4822,0.1483,22964566,0.0300,-0.4491,2.1522,1.3093,1.4524,1399492368,727.7516
1.6559,1.0297,33.1614,-9.6335,0.0418,13004911,0.0250,0.1746,1.7252,1.0728,1.1777,1439389255.5,191.1169
1.8043,1.0059,54.3919,-61.2965,0.1099,24522391,0.0400,0.8613,2.0026,1.1164,1.2908,1408757080.5,526.3000
1.8499,1.0415,159.7656,-9.2087,0.1921,15747556,0.0400,-0.0933,2.2053,1.2416,1.4288,1392129805.5,968.0138
1.7985,1.1969,355.9302,-44.3166,0.1564,6055301,0.0200,-0.4826,2.0799,1.3841,1.4710,1444098055.5,771.5268
1.8085,1.0182,56.8754,-2.3117,0.0963,1117757,0.0400,-0.7775,1.9827,1.1162,1.2846,1470841218,457.1140
1.8563,1.0408,313.9276,-25.1389,0.0387,42212162,0.0400,-0.5670,1.9282,1.0811,1.2466,1412923180.5,176.5744
1.7525,1.0580,34.9866,-34.8758,0.0977,74354318,0.0300,0.4860,1.9238,1.1614,1.2931,1389332943,464.3886
1.9152,1.0907,280.8034,-32.0680,0.1703,78323081,0.0400,0.8366,2.2414,1.2765,1.4611,1405844118,847.2539
1.7577,1.0518,342.7389,-58.2103,0.0836,80275917,0.0300,0.2063,1.9046,1.1397,1.2743,1404899118,393.3764
2.0527,1.1760,13.0138,-28.6198,0.0351,18204033,0.0400,0.4296,2.1248,1.2173,1.3894,1475545968,159.7082
1.8235,1.1524,333.4839,-9.8089,0.0389,33667174,0.0250,-0.7307,1.8944,1.1972,1.3042,1443456805.5,177.2602
1.8200,1.0245,80.8284,-14.4248,0.0674,55198676,0.0400,0.5255,1.9427,1.0935,1.2586,1420841605.5,313.7951
1.6559,1.0297,226.6379,-15.4116,0.0500,83541096,0.0250,0.9244,1.7387,1.0812,1.1870,1455067480.5,229.8510
1.9951,1.3441,56.2188,-17.5620,0.0676,6664051,0.0200,0.5795,2.1300,1.4350,1.5161,1411670718,314.8334
1.8499,1.0415,169.3257,-8.0587,0.0310,51445711,0.0400,0.6463,1.9072,1.0738,1.2357,1393377543,140.6384
1.6948,1.0581,14.6398,-5.5273,0.1354,49358936,0.0250,0.4110,1.9244,1.2014,1.3164,1475276643,659.3783
1.7525,1.0580,50.5658,1.9041,0.0517,26394678,0.0300,-0.7791,1.8431,1.1127,1.2389,1480426893,238.0009
1.9152,1.0907,177.8255,-18.5573,0.2065,28520898,0.0400,0.5950,2.3107,1.3160,1.5063,1424834230.5,1049.3701
1.8855,1.2596,73.7316,-41.3801,0.1055,16272776,0.0200,-0.5572,2.0845,1.3926,1.4772,1414398730.5,504.0488
1.9050,1.2231,217.2916,-6.0513,0.1215,462103,0.0250,-0.5852,2.1365,1.3717,1.4831,1396934118,586.2773
1.9386,1.1796,60.0324,-61.0003,0.1324,38277753,0.0300,0.3971,2.1953,1.3359,1.4817,1446778143,643.4986
1.9093,1.0819,350.1773,-16.3894,0.0515,40816640,0.0400,0.2954,2.0076,1.1376,1.3052,1469914443,236.9527
1.8385,1.2380,16.4371,-49.3341,0.0493,8612652,0.0200,-0.2540,1.9291,1.2990,1.3728,1471538493,226.6993
2.0329,1.1706,196.9847,-36.5264,0.2144,7228427,0.0400,0.3139,2.4688,1.4217,1.6187,1429434693,1094.3484
1.7711,1.0703,102.3217,-26.1102,0.0905,28054733,0.0300,0.0678,1.9313,1.1671,1.2988,1389470980.5,427.6642
2.0527,1.1760,105.8297,-1.5855,0.0581,54481478,0.0400,-0.5605,2.1720,1.2444,1.4203,1390778118,268.6605
1.8309,1.2281,162.5588,-14.1582,0.0519,78001133,0.0200,0.4337,1.9259,1.2918,1.3677,1451639830.5,238.9378
1.9912,1.2299,162.9189,0.3092,0.1750,4735533,0.0300,-0.4993,2.3397,1.4451,1.5915,1424610468,872.7993
1.9298,1.0922,69.7168,-28.6761,0.0308,23333685,0.0400,0.1122,1.9893,1.1259,1.2925,1418386968,139.8415
1.5616,1.0120,79.2705,-13.7830,0.0438,25668898,0.0200,-0.2146,1.6299,1.0563,1.1369,1385931618,200.3176
1.8853,1.0664,358.0465,-9.2994,0.1605,87858811,0.0400,0.3641,2.1878,1.2376,1.4211,1409273793,793.4586
1.7863,1.0770,179.8814,-35.8198,0.0517,66746624,0.0300,-0.7249,1.8786,1.1327,1.2619,1430993943,237.8103
2.0087,1.2431,337.0565,-31.4691,0.1258,63575619,0.0300,0.6521,2.2615,1.3996,1.5400,1411913718,608.9577
1.8611,1.1873,208.7437,-39.4110,0.0626,27139958,0.0250,-0.4281,1.9776,1.2616,1.3682,1423950993,290.1412
1.8499,1.0415,280.6499,-44.2026,0.0893,77214511,0.0400,0.3696,2.0151,1.1346,1.3056,1397661768,422.0537
1.7525,1.0580,280.9816,-59.6052,0.1635,44686913,0.0300,-0.5986,2.0390,1.2310,1.3705,1397161255.5,809.6623
1.9516,1.3135,29.9513,-25.5442,0.0663,5928405,0.0200,-0.3468,2.0810,1.4005,1.4804,1418823018,308.2914
1.7711,1.0703,19.0822,-3.7047,0.0777,41015521,0.0300,0.9325,1.9087,1.1534,1.2836,1412150643,364.2139
1.9912,1.2299,65.4061,-0.1338,0.1289,71528247,0.0300,-0.9599,2.2480,1.3884,1.5292,1412481730.5,625.1125
